order_id,payment_sequential,payment_type,installments,payment_value,payment_status
9D8fitQjsM9C,1,credit_card,10,117.41,paid
xMn70jAErNfN,1,credit_card,1,67.12,paid
D9mE5Q90Nf0c,1,credit_card,1,71.56,paid
DsABekzFQyU4,1,credit_card,1,63.6,paid
dTAum02ChYzP,1,credit_card,4,827.0,paid
OM78YcahNs15,1,credit_card,4,291.28,paid
v6e0KeIp6TR0,1,credit_card,2,68.37,paid
xyZOTBOGYS1h,1,credit_card,3,100.75,paid
rfB6JCOObUDp,1,credit_card,1,248.35,paid
HWqnn5IXITK4,1,credit_card,4,238.12,paid
QsnXzn81euhJ,1,credit_card,5,444.1,paid
exOQg7m3Sv9n,1,credit_card,2,368.29,paid
RJT4YsFAk3ci,1,wallet,1,1328.59,paid
Ov4oeDoDBLDi,1,wallet,1,184.18,paid
5L43IjiSehHQ,1,credit_card,10,379.11,paid
bCnfj6xHCFOx,1,credit_card,8,178.21,paid
6umanlRafhLf,1,credit_card,10,460.18,paid
cENYAJaIHNla,1,wallet,1,456.55,paid
cou5BOfG0Qsq,1,credit_card,10,130.8,paid
gkaWP7jDVzBF,1,credit_card,1,94.56,paid
BCY4SRQsss8K,1,credit_card,1,238.01,paid
7xlSrnNUzJ7d,1,credit_card,3,68.69,paid
R6ygz8evEigC,1,credit_card,5,386.93,paid
ksrTAYeFnsV1,1,credit_card,8,116.47,paid
pOql8iFBh4Iw,1,credit_card,8,17.65,paid
FIaJsapwoV1R,1,credit_card,2,364.51,paid
Vur5MhhCt0x1,1,wallet,1,480.4,paid
sVWyv0xiWehd,1,credit_card,1,107.01,paid
p3rNQye3irvJ,1,credit_card,5,256.92,paid
ym7urKvj9pte,1,credit_card,10,523.8,paid
1qhHdCUhXB8J,1,credit_card,8,583.82,paid
FH9eB1V2z40G,1,credit_card,2,70.33,paid
9HXMZnutBe9j,1,credit_card,1,49.2,paid
eu4dd2aRYj3o,1,credit_card,8,256.22,paid
bOKzcUZD83Dq,1,credit_card,1,211.11,paid
f0NtxnekM0Md,1,credit_card,3,210.91,paid
fbxwlTI9qHcB,1,wallet,1,9.69,paid
VTzLEGJjpqPL,1,wallet,1,36.2,paid
fjJY9zCsuFDi,1,credit_card,5,75.84,paid
cDMJrGrrOoYt,1,debit_card,1,88.33,paid
u2LLRVu0NJ5j,1,wallet,1,309.05,paid
khb18hvvVBQJ,1,credit_card,4,2106.55,paid
XIxJ9bWwBB9H,1,wallet,1,9.69,paid
QV7X4FVpuyAr,1,credit_card,2,267.51,paid
r2pGiTPyVUb8,1,credit_card,6,432.34,paid
019iNT2eSEYM,1,credit_card,3,313.93,paid
qg4W0HLyulXG,1,wallet,1,415.43,paid
fmlplnDdZ8Oz,1,credit_card,6,123.54,paid
2ey2s9qe4Wiu,1,credit_card,6,510.96,paid
sye2YNO5Uu6J,1,wallet,1,106.11,paid
7J51qVGXlaSG,1,credit_card,8,20.89,paid
yHgXRJyvsYXX,1,credit_card,6,655.55,paid
5rg741FpkxIr,1,wallet,1,121.62,paid
9k5vXTwWOOaC,1,credit_card,3,188.38,paid
EfVZi44dhjyG,1,credit_card,1,1472.47,paid
no1GZs08Zd41,1,credit_card,10,590.9,paid
ZXgbr47zue5Z,1,credit_card,1,41.17,paid
QMdfpILdzGOX,1,credit_card,1,38.86,paid
0GUEzCRZw8RQ,1,credit_card,1,39.89,paid
TQc1grf246nI,1,wallet,1,105.83,paid
Cx0IO6wIeU62,1,credit_card,3,197.45,paid
gtrzn1LyN7dM,1,wallet,1,155.94,paid
sV3bmdLLSYEp,1,credit_card,6,345.55,paid
G0fNhWSqsZb7,1,credit_card,1,379.73,paid
WXcoK0OVv8In,1,voucher,1,468.91,paid
vDymA3CI1pDJ,1,credit_card,3,222.81,paid
KUNxbxkfA1nj,1,credit_card,8,276.58,paid
IHXVkQvfAsMA,1,credit_card,1,63.59,paid
9UCJ8BRjEgot,1,credit_card,1,306.98,paid
Q3YibHwyBHh7,1,credit_card,6,331.96,paid
BnY8FrzUAhTn,1,credit_card,2,4.92,paid
Chxh5OmnkkhE,1,credit_card,1,352.16,paid
TymnnOhZXawd,1,credit_card,2,191.77,paid
dIsCKnUfDcpC,1,wallet,1,110.71,paid
E3BBgIXmGWal,23,voucher,1,169.1,paid
C5GkkTqFN4Hr,1,credit_card,1,416.48,paid
1ZvUvh9sKC3s,1,credit_card,8,10.21,paid
pWRjBubXBYdq,1,wallet,1,46.52,paid
THdX6i25GCJd,1,credit_card,5,236.84,paid
2bK5G1aq5MJc,1,credit_card,2,187.16,paid
IXlbB5X0g6bK,1,credit_card,1,60.99,paid
e0k10KUl0ufv,1,credit_card,8,5.32,paid
vPV8OMoC51eh,1,credit_card,6,557.36,paid
k7u4RM3C6ESy,1,credit_card,2,173.35,paid
DspisZtbLCH0,1,credit_card,10,80.2,paid
zKT26fKT4P90,1,credit_card,3,71.73,paid
h0wSbgpaRTpU,1,credit_card,3,91.14,paid
SzNUGbFZDxaq,1,credit_card,1,108.89,paid
Ay4kOOtGGyYh,1,credit_card,5,75.72,paid
1pmrI7xypD8L,1,wallet,1,1284.25,paid
zSyk19rBT584,1,credit_card,2,17.65,paid
jbaRwWAw6rZ6,1,credit_card,2,169.56,paid
9gez7iVvh2oX,1,credit_card,8,204.22,paid
4XWA1rachUdJ,1,wallet,1,12.68,paid
eyuM8iHAWRxi,1,credit_card,8,152.78,paid
5mcR9y7YNybJ,1,credit_card,2,1020.78,paid
c5DmDr7kqedy,1,credit_card,1,63.41,paid
uhB6rdTAR0wx,1,credit_card,2,54.27,paid
4EHBweGbQglj,1,credit_card,2,137.42,paid
pgnfFcOqhJXi,1,credit_card,1,7.19,paid
2cpMWJDLf8YU,1,credit_card,10,199.2,paid
khzxhBmvAaVD,1,credit_card,6,7.13,paid
KtF2SNhs2cf4,1,credit_card,3,50.21,paid
nMw7sLGXVk83,1,credit_card,4,50.02,paid
vBQ4cXHIcKcu,1,credit_card,3,517.7,paid
wLmSeX7aRYYJ,1,credit_card,10,174.15,paid
o35Byv2l3Rnw,1,credit_card,2,257.98,paid
CAI1SLL46Z3S,1,wallet,1,1.53,paid
t9bHdOVkt5ge,1,credit_card,2,254.94,paid
qDs2n4z4qyXF,1,credit_card,1,948.98,paid
JtVWrzxaXSvF,1,credit_card,2,175.99,paid
LZdw0vc9dWg4,1,credit_card,5,13.4,paid
O98K4xug8qJC,1,credit_card,1,133.14,paid
P6EyxUbVuDxu,1,wallet,1,63.27,paid
7TzFiThWRT3F,1,wallet,1,180.08,paid
IrjuTSdjvAC0,2,credit_card,3,69.58,paid
u8Vs4HbfsBsU,1,credit_card,2,622.64,paid
1zwH6TRwI9OA,1,credit_card,9,179.44,paid
9D4Zsr6cbIeF,1,credit_card,10,18.38,paid
IlaRuhBcYyUK,1,credit_card,1,449.29,paid
y65ykimdAgTa,1,wallet,1,35.77,paid
2piKXUH7jRJr,1,wallet,1,222.67,paid
Br3BxsV4ddNl,1,wallet,1,163.65,paid
0rRPuLQbEGKO,1,credit_card,1,44.59,paid
ZXMc7s24B1Ju,1,wallet,1,348.78,paid
C8CLWr03d0Zs,1,credit_card,1,467.24,paid
ftwEOwGaPnU7,1,debit_card,1,295.7,paid
msfBKI1i1qIy,1,credit_card,8,88.03,paid
Z2e0SmF3ahfn,1,credit_card,4,371.13,paid
U70FtfI99YUe,1,wallet,1,9.52,paid
AstXHRBYewOu,1,debit_card,1,817.15,paid
kLIebBiLEUNc,1,wallet,1,1427.04,paid
9iYWG3mFM2N3,11,voucher,1,193.17,paid
iK8RnQqVj3tm,1,credit_card,1,3666.42,paid
Df8FWpOGyLxV,1,wallet,1,273.2,paid
KbYWBhtuLZdQ,1,credit_card,1,34.96,paid
Aw2Z8BvP28ns,1,credit_card,1,764.92,paid
lyJAZOUEuqC8,1,credit_card,8,147.56,paid
LoOJhQXJfkbg,1,credit_card,1,4.39,paid
EXRcqhCEbk2u,1,credit_card,1,126.63,paid
Uhj5QQRSGI2V,1,credit_card,2,411.6,paid
M2mNnJ1YbWwa,1,credit_card,1,434.76,paid
R3nR7MAIFJp8,1,credit_card,2,11.82,paid
KTnCUKzElL2h,1,credit_card,10,37.66,paid
QgXLbqtRIYJc,1,credit_card,1,69.59,paid
ct5kDFx3lQwo,1,credit_card,7,395.8,paid
iS3MCokjSdae,1,wallet,1,163.35,paid
0LHWQwuXbRXM,1,credit_card,1,118.25,paid
7Wp9ZHNwKOcs,1,credit_card,3,48.21,paid
VrZquU1IPXyA,1,credit_card,1,18.23,paid
LKXwv3Th5J7R,1,wallet,1,20.83,paid
WeNRCvq1T7vL,1,wallet,1,50.69,paid
ExFC9Tp3wrVv,1,credit_card,4,40.64,paid
jOjAlaMd4Bxa,1,credit_card,2,82.31,paid
U825liYb4bEP,1,credit_card,6,639.43,paid
e9m4BNOomAdS,1,credit_card,1,81.53,paid
IqoKa8JhJv71,1,credit_card,10,381.86,paid
bsmzn44t3VC8,1,credit_card,4,71.58,paid
hIMwqW3ftMfO,1,credit_card,3,93.68,paid
TB8dn1RMb1Iu,1,credit_card,1,468.25,paid
7ci7P8HvMMs7,1,wallet,1,334.45,paid
uJavi09HBk2M,1,credit_card,1,129.18,paid
n6dwwBlgVTuA,1,wallet,1,38.65,paid
yfclthifmTs0,1,credit_card,2,262.42,paid
0oHwt9b30CGn,1,debit_card,1,118.96,paid
1tkPSB2tm3t2,1,credit_card,10,232.22,paid
oopvBupCO1Le,1,credit_card,2,131.23,paid
4VJ7J1V9dr24,1,credit_card,4,205.51,paid
Zew6B3QoUfi9,1,credit_card,8,139.58,paid
ckXdHlUPbzjN,1,credit_card,3,1511.86,paid
UqJUVQfXvMIC,1,credit_card,5,128.35,paid
iqU2tyMIOyi9,1,wallet,1,122.83,paid
DmHPGG2KKJIt,1,credit_card,2,401.19,paid
8XDAlb8IQfhD,1,credit_card,6,115.39,paid
uLRXIHs701fv,1,credit_card,1,126.07,paid
LdTyR77hBNGz,2,voucher,1,381.0,paid
d8M30xNSzJX9,1,credit_card,4,162.55,paid
HYNAXgd1ufhl,1,credit_card,1,95.54,paid
M3YhJss5VxJA,1,wallet,1,254.02,paid
nVOd8unSYt5x,1,credit_card,8,101.48,paid
UrZlJN0G0U9W,1,credit_card,10,143.39,paid
qF714o5ei2QA,1,credit_card,1,53.22,paid
gt6vQRWQPSQr,1,wallet,1,285.91,paid
IGmh8Iw19DCw,1,wallet,1,179.76,paid
X8UCCPb5ygTK,1,credit_card,10,21.27,paid
jtZvMYq9xR0Z,1,wallet,1,256.14,paid
TbUAeZfOAezJ,1,credit_card,12,157.97,paid
OxOrS3XGMQnf,1,voucher,1,157.77,paid
rBz0njcMajiT,1,wallet,1,53.16,paid
sRSlDVv6OJ0n,1,credit_card,7,191.19,paid
HrlLFWB2kEfd,1,wallet,1,53.22,paid
4SLycZ3VQEMO,1,wallet,1,286.42,paid
i8oM1FedPD2K,1,credit_card,8,84.41,paid
fjsJK8u5ITRy,1,credit_card,2,63.79,paid
wj8nQ2Fzid5y,1,credit_card,5,126.9,paid
bJE8PIho24gk,1,credit_card,3,161.39,paid
I4xScLeSHP4Y,1,wallet,1,78.95,paid
QV5kaobvmqtR,1,wallet,1,168.75,paid
9OBFk3mQyTnP,1,credit_card,4,18.67,paid
6p2Di1yaKWWr,1,credit_card,3,43.98,paid
sfxlElxBrIH3,1,credit_card,3,483.09,paid
iqs3OdZOhePp,1,credit_card,3,278.46,paid
V747bx9caKcn,1,credit_card,6,83.41,paid
sv0oMoOhOnqW,1,credit_card,4,29.9,paid
Ri4D5Pd1fWXz,1,credit_card,8,627.24,paid
62p8KGgEJKqx,1,wallet,1,497.26,paid
Br6VatR1BG0y,1,wallet,1,244.85,paid
qg8KhWZF3z5A,1,credit_card,1,418.42,paid
4p5h8fbioJIX,1,credit_card,1,64.71,paid
oTo9v1g6qCDt,1,credit_card,1,161.25,unpaid
sCyPllk1ZpBM,1,wallet,1,94.97,paid
KDzHSkuInYO3,1,credit_card,8,19.57,paid
kA0HnPtLmhDF,1,wallet,1,191.12,paid
Ud4afhCnYRrp,2,voucher,1,268.98,paid
mGyQLBRDCLPp,1,credit_card,1,162.57,paid
T9GwXy4K63al,1,credit_card,6,108.53,paid
GfUtNjRsJtQV,1,credit_card,1,181.55,paid
mB7BTGVlOrJ7,1,wallet,1,475.84,paid
2YyOuESxNr2G,1,wallet,1,146.54,paid
L9SdJmy8vizU,1,credit_card,8,117.14,paid
RfGwcLkX4twh,1,credit_card,2,87.21,paid
InJp9j3p3UfK,1,credit_card,4,464.89,paid
4Vil4wCz3hL3,1,credit_card,2,319.14,paid
erR2l1480HBU,1,credit_card,5,352.25,paid
vlgL7SEYdAGJ,1,credit_card,1,400.9,paid
kMmZqP3SMUrl,1,credit_card,1,1372.22,paid
A5QOUnqpIPNA,1,credit_card,1,1891.07,paid
8MVjxBFCkjl8,1,credit_card,5,174.84,paid
BfEerzMxBUsM,1,credit_card,1,229.99,paid
7Mnj5LFCXUjy,1,credit_card,2,9.42,paid
z2xZKG2is3Xq,1,credit_card,2,20.83,paid
qCC3RaKYxYBW,1,credit_card,4,71.13,paid
rfUXOUKCptwI,1,credit_card,1,159.42,paid
LKRP1jbPUX9u,1,credit_card,1,14.88,paid
R6up2KYJbADG,6,voucher,1,335.8,paid
Vkd83aJPKBK4,1,credit_card,3,329.76,paid
gk6zgfzGqRTq,1,credit_card,10,414.99,paid
MfNVtDX1b0u6,1,credit_card,7,247.99,paid
qf88tnNyUpRx,1,debit_card,1,75.58,paid
KPJNHedkLc39,1,credit_card,3,339.49,paid
grbwNyiL0JEt,1,credit_card,5,55.88,paid
LqSXGf20AV6o,1,credit_card,7,2333.97,paid
Y1qg1pjHkLox,1,wallet,1,294.76,paid
ZzXFOWbjmFzr,1,credit_card,1,132.23,paid
1YrkKeHcafj6,1,wallet,1,196.9,paid
GTtRiJLayjkE,1,credit_card,1,38.65,paid
bIDNyw5PjxVw,1,credit_card,1,253.09,paid
52d7sTJogAGS,1,wallet,1,301.8,paid
RuC6cSsNwGSD,1,credit_card,1,173.28,paid
Oq5uLT3bDtK7,1,credit_card,1,82.53,paid
LoBAXtMOqI3V,1,credit_card,8,326.09,paid
Gl8G0YaaKbCH,1,credit_card,6,279.86,paid
wjBw461L0dNm,1,credit_card,1,818.35,paid
cUIMdjXkl46l,1,wallet,1,126.72,paid
Hg69RiAHsqSy,1,credit_card,4,75.06,paid
kMATImGT7Bt2,1,credit_card,8,48.25,paid
vICQ6xAkBQJv,1,credit_card,6,621.29,paid
eOsGCznIAUFY,1,wallet,1,90.69,paid
rT0GUnmfrp3g,1,credit_card,5,123.97,paid
PneId89pjlVF,1,wallet,1,321.74,paid
xkUyzx2wFjwf,1,voucher,1,406.58,paid
1MbJ62rztvdE,1,wallet,1,250.01,paid
3P6YchQzgDtd,1,credit_card,5,305.41,paid
PtP1KKpGs0Kk,1,credit_card,3,131.72,paid
dsTjTURw2Ngg,1,wallet,1,404.44,paid
7KQLNjjjuVzS,1,credit_card,1,379.08,paid
PPQrKXZMlZ05,1,credit_card,1,89.77,paid
etGEWoVwIuS6,1,credit_card,6,170.76,paid
55GIbAMhfvxt,1,credit_card,1,131.35,paid
SnbhVttnpE27,1,credit_card,6,88.05,paid
WMPT0F2OZ6fm,1,credit_card,3,95.97,paid
k3Rsr6bYVhuG,2,voucher,1,84.86,paid
KcbjEZhinCC7,1,wallet,1,340.02,paid
CBikI5R5D3Es,1,wallet,1,661.76,unpaid
vlDOCPx2RWwL,1,credit_card,3,399.0,paid
4XD3XsJnUFnM,1,credit_card,4,239.83,paid
Q5ZoO3DdXvmc,1,credit_card,1,41.17,paid
u1UimlZOy7jQ,1,credit_card,3,617.85,paid
1E3iD0TBYiQv,1,credit_card,4,101.52,paid
FSFm6KXHD7tM,1,wallet,1,413.15,paid
UFRdVMOcc2Yp,1,credit_card,1,303.99,paid
XFauDZBeZeg0,1,credit_card,3,1803.24,paid
aDM4talQ6brh,1,debit_card,1,312.82,paid
dfQYczlyMHB5,2,voucher,1,594.4,paid
G1Veq2fc0vSS,1,credit_card,2,138.03,paid
3kQCq4lbaOK9,1,credit_card,10,83.8,paid
ePg7LyHwKeoQ,1,wallet,1,839.49,paid
iE895OwyUliJ,1,credit_card,2,41.93,paid
XyAVofPUCM13,1,credit_card,3,321.2,paid
ItcROAatm9qV,1,credit_card,1,219.43,paid
fRH6hWQCFJfA,1,credit_card,1,213.11,paid
s5dVUH58uNDY,1,credit_card,5,608.28,paid
1SVobHiDbyFI,1,credit_card,2,193.53,paid
A9u8teMLfnqy,1,credit_card,10,44.3,paid
uysl2pJLafck,1,credit_card,5,463.54,paid
cJoBPLziXZ94,1,credit_card,1,188.99,paid
nsRsjGdzOLd3,1,credit_card,4,83.4,paid
atZxU3EM6CCK,1,wallet,1,213.66,paid
fLr3kTLQXnYs,1,wallet,1,580.44,paid
vectKPK0a1hr,1,credit_card,5,376.51,paid
oQE3KyRMx2HC,1,credit_card,3,125.27,paid
MpfN5hM7QaIb,1,credit_card,6,102.66,paid
DdDQ4Z1ZAKjs,1,credit_card,5,1323.3,paid
cCTU4XdvZaRb,1,credit_card,2,1381.83,paid
ruxxllsQZysS,2,credit_card,3,448.32,paid
QynCMMXbz6Hj,1,wallet,1,79.93,paid
y76jGUuZwUAM,1,credit_card,4,37.46,paid
pFdbUShXs2Ru,1,wallet,1,279.4,paid
QguN9xvRHNTs,1,credit_card,1,133.84,paid
q7ci0LjrVpG4,1,voucher,1,473.84,paid
6eU5aCClumyJ,1,credit_card,1,177.51,paid
uO3CqIrk9TA5,1,credit_card,9,53.98,paid
8SQ9FwzB6DxZ,2,credit_card,5,1226.18,paid
BLMPmwddUi7z,1,credit_card,5,721.74,paid
o971UlIQHUrB,1,credit_card,1,149.2,paid
MrVatiqJ3i95,1,credit_card,2,32.17,paid
a4yTP98EEB7h,1,credit_card,8,814.6,paid
9HPip5W0tprn,1,credit_card,1,20.84,paid
ZI2xJ8n8X7SW,1,credit_card,1,30.43,paid
uyXE59FQ1H0Q,1,wallet,1,1.83,paid
myHhbcDMUjbh,1,credit_card,7,268.29,paid
F6B9YxwbxxjE,1,credit_card,2,101.94,paid
aFnXzRv4Wn2M,1,credit_card,3,200.04,paid
IRNEiBQEewT3,1,credit_card,3,83.93,paid
ZMIMxYQjyNbO,1,wallet,1,118.7,paid
O6WES780bIsr,1,credit_card,1,359.56,paid
lsHhBn5cxGQe,1,credit_card,1,178.11,paid
yweE4tuiUKaE,1,credit_card,1,104.36,paid
L24yFIarqeif,1,credit_card,5,170.33,paid
CIgP38RLs2dk,1,credit_card,5,29.68,paid
lhKveWr1XioH,1,credit_card,3,259.87,paid
J6Ad7eJtZJBK,1,wallet,1,77.55,paid
K30WhIAThU7e,1,credit_card,10,157.97,paid
bipkyXhrCRU3,1,credit_card,6,56.78,paid
tOfbzStkzwCP,1,credit_card,5,71.59,paid
kLHnQGaCYQ0D,1,credit_card,2,596.56,paid
erCvArKuXP7y,1,credit_card,1,46.31,paid
DjV3bpGZho0O,1,credit_card,1,8.96,paid
9kZ7jlj2wuDl,1,credit_card,1,8.53,paid
KuZLJ1AaqI9q,1,wallet,1,842.96,paid
yoTXBZ4nPUOg,1,credit_card,10,680.82,paid
uYLL1QRTJKQC,1,credit_card,6,8.03,paid
GHC60lkfmfzc,1,credit_card,10,473.1,paid
H8ZDEOpg7Faf,1,credit_card,1,173.66,paid
AWFieec5EhXd,1,voucher,1,130.01,paid
eYC146tRJ3eS,1,wallet,1,2938.17,paid
rIDYB6lCDTR9,1,credit_card,1,129.98,paid
dZGNHioFdcer,1,credit_card,10,74.62,paid
7uyJMH917bwZ,1,credit_card,3,257.56,paid
l7rzx6VFkjNT,1,credit_card,8,167.4,paid
qKs9bwrzCJCx,1,credit_card,10,277.7,paid
nFXS3pQ4TBIf,1,credit_card,3,237.91,paid
QAnafTMO59m6,1,credit_card,5,221.44,paid
EUpbLBAHatd1,1,credit_card,2,368.56,paid
GP5cstPcLLQj,1,credit_card,4,41.86,paid
ozguHw2xMsrf,1,credit_card,6,246.5,paid
w1DCnkttwIe6,1,wallet,1,248.94,paid
TyY6P7qtW1Yu,1,credit_card,2,5.78,paid
SM4Cj1CZZLkj,1,credit_card,6,447.24,paid
ybF89OMhc7TN,1,credit_card,1,452.1,paid
DURQJMJAFgec,1,credit_card,2,316.01,paid
yQNvu0LsC0zi,1,credit_card,2,71.2,paid
i4uH4OVqBIdm,5,voucher,1,163.33,paid
Ae4FmV54RaBv,1,credit_card,3,74.29,paid
ua86X6jeWF48,1,credit_card,1,142.49,paid
BmsSgvYugTcn,2,voucher,1,67.78,paid
K9wZS26hYDi6,1,credit_card,1,351.69,paid
emgbs4p8zrbs,1,credit_card,5,55.41,paid
dzYh8QrrtxmN,2,voucher,1,48.78,paid
jF9xQGkZI7AC,1,wallet,1,230.9,paid
XCcz3HxevFiN,1,credit_card,3,334.31,paid
0qj71VZeqhOO,1,wallet,1,276.65,paid
efyq0yLeQE1m,1,wallet,1,178.35,paid
fgEO0J0acDhb,1,wallet,1,311.33,paid
BDLXyxkpxOeN,1,credit_card,4,61.76,paid
4DCZ5L73MMIj,1,credit_card,1,112.06,paid
wb8m3XMuIHxk,1,credit_card,1,436.21,paid
enWiHbOnJDKY,1,credit_card,1,147.14,paid
RQ6qEjoCbLlB,1,credit_card,10,293.89,paid
AUnUliUP4CbG,1,credit_card,10,65.93,paid
QlfYA7XhGQM4,1,credit_card,1,2324.99,paid
ZRbZ7T0cd7v2,1,credit_card,2,75.03,paid
DaBl0qQpdhDH,1,credit_card,3,204.1,paid
6F0kHSR4ku4P,1,credit_card,2,9.96,paid
ls1WaMbwX29k,1,wallet,1,8.52,paid
ZWeLPLWjCN0G,1,wallet,1,2.11,paid
lMNtLm2TqkWz,1,credit_card,3,173.28,paid
Z59NsR2g4TXC,1,credit_card,3,238.12,paid
tXXBz6Lyj1p6,1,credit_card,2,372.42,paid
bV1yC46PogzL,1,wallet,1,152.44,paid
w90g2o1VWeVs,1,credit_card,1,424.04,paid
KCqost0jS04g,1,credit_card,5,175.75,paid
GceioGAwPtfa,1,credit_card,1,74.51,paid
vNP260JjlgsB,1,credit_card,2,225.04,paid
JuxPt3nOB4rA,1,credit_card,3,115.84,paid
5ZCKrrJbv8iY,1,credit_card,5,389.12,paid
dhToxbmO2mgK,1,wallet,1,485.51,paid
jvsUaBWVyOha,1,credit_card,10,74.6,paid
qGZePwmIBBtN,1,credit_card,1,214.16,paid
919ggAMoZv9E,1,credit_card,4,1077.41,paid
GiYSLpL1SNrl,1,credit_card,24,2.51,paid
seFGrql71OoU,1,credit_card,3,497.47,paid
8c1YjufKGTpK,1,credit_card,1,271.29,paid
1WL4V8KeIDHN,1,credit_card,3,676.84,paid
aQGzgNf1d92B,1,wallet,1,135.53,paid
hE1yX4MhLL0L,1,credit_card,1,189.25,paid
Bk0dffIbfChq,1,credit_card,1,96.08,paid
JUou1ZKvsYh7,1,credit_card,5,210.86,paid
VWs6b2EAZOl9,1,credit_card,10,211.93,paid
mMzrAIDmgpqp,1,credit_card,1,294.3,paid
BtHG80kokXbi,1,wallet,1,135.13,paid
zYcXmHD6G5cr,1,credit_card,4,22.41,paid
NOwU6BgabXFN,1,credit_card,10,262.12,paid
cdMNdLFwWlDP,1,credit_card,1,1016.06,paid
pXA7Bop1s6sO,1,wallet,1,163.03,paid
kND6TmRqIdtQ,1,credit_card,2,76.0,paid
cIa7XgY0IhJq,1,credit_card,1,173.33,paid
oeKMcBjaxdLY,1,wallet,1,78.95,paid
frzvwDN5YkIj,1,credit_card,1,259.12,paid
zcRsep0OyoAO,1,credit_card,1,102.34,paid
nAutPRYVGkK5,1,credit_card,2,221.08,paid
QwOTVMhTgf9n,1,credit_card,1,79.05,paid
iNO8xgpQ9pHz,1,credit_card,1,665.87,paid
glIYCfUUh4jz,1,credit_card,5,328.72,paid
sQje7H2R83c8,1,credit_card,1,1710.18,paid
vpPwU64a8POw,1,credit_card,10,151.14,paid
meb9S8HNpS72,1,credit_card,10,353.29,paid
qWmX0XhPbPwn,1,credit_card,1,54.89,paid
owIGthHmZpSP,1,credit_card,10,87.25,paid
RBmioQlQiObc,1,credit_card,2,78.5,paid
aoXUGkQXnqiA,1,wallet,1,392.37,paid
tvOan1mzirby,1,credit_card,4,249.89,paid
2wplUDUTyRex,1,credit_card,1,126.81,paid
pCYL5AJPujok,1,credit_card,1,300.48,paid
sU4YmRVWlsVx,1,credit_card,3,250.76,paid
c6nhfOrJ8Q9F,1,credit_card,5,65.36,paid
waygUVyOTjcd,1,credit_card,1,119.28,paid
qQOvniGjAglN,1,debit_card,1,218.3,paid
vSsvWwYaQSD6,1,credit_card,10,31.89,paid
xpnFktaMnaXg,1,credit_card,10,182.58,paid
0lsQSv24QCXR,1,credit_card,1,79.97,paid
3hxzVJNs3FEv,1,wallet,1,235.41,paid
pRpo8O2u93rU,1,credit_card,1,107.12,paid
nVQxiZ9zqTa3,1,credit_card,10,89.52,paid
zL56ddA8hcGw,1,credit_card,10,151.3,paid
x8YoQrSw1ibt,1,credit_card,8,394.96,paid
TQHxuySKNG5s,1,credit_card,8,112.42,paid
fpMX0MmzUdme,1,voucher,1,648.82,paid
E6ORBY8V2l85,2,voucher,1,386.65,paid
VesTskisHN34,1,credit_card,4,61.64,paid
7t4WD0z9zvIj,1,wallet,1,47.86,paid
z8NQ6yKFikU5,1,wallet,1,160.58,paid
2g77wJvjvINn,1,wallet,1,224.39,paid
aZpyytCpXeLu,1,credit_card,1,152.25,paid
s0KF0z51RsYJ,1,credit_card,1,1221.39,paid
4GTm08n31E42,1,wallet,1,199.82,paid
QtZdLoNIdS4f,2,credit_card,10,773.03,paid
evVNNJ1W8llQ,1,credit_card,2,788.12,paid
WmXEBDqLab8e,8,voucher,1,337.24,paid
uHsygeS551W7,1,credit_card,5,284.81,paid
KzRPFbyIiPqg,1,wallet,1,63.06,paid
XUsQni48M6yw,1,wallet,1,432.1,paid
fn0sJ9nMMMCo,1,credit_card,2,234.7,paid
ela06vNwaSmx,1,credit_card,1,320.07,paid
rRFNAtVUFjGN,1,credit_card,1,109.5,paid
L0ear51gV9HC,1,credit_card,3,237.63,paid
MWZFuVMNIqv1,1,credit_card,7,0.2,paid
VFKkbFKaIWkb,1,credit_card,6,149.01,paid
6FVQYyAeJd67,5,voucher,1,143.0,paid
al5Ona1gVjOT,1,wallet,1,649.14,paid
z6zKdlYC0EmU,1,credit_card,6,124.11,paid
cY7owOvz3HJc,1,credit_card,2,78.76,paid
l74VNSbAKhwF,1,credit_card,1,486.69,paid
VW5R1FZUVHg9,1,credit_card,2,36.36,paid
T8ZesZ3oF7VS,1,credit_card,2,206.66,paid
rkD9FKa2svhm,1,credit_card,3,262.84,paid
4F8dq7L3dJym,1,wallet,1,124.48,paid
HTSlHKRd8pWY,1,credit_card,2,266.18,paid
hVqywI2dpiVr,1,credit_card,3,14.84,paid
seW6RzW2kdpb,1,wallet,1,470.46,paid
lXmJCzPSzu3g,1,credit_card,1,135.5,paid
XHFGV2kJ7xHu,1,credit_card,1,90.79,paid
7AbKuvHgM6mZ,1,credit_card,4,52.58,paid
ymQImIeUGMOG,1,credit_card,3,342.12,paid
O5wlWKcdTCXu,1,voucher,1,33.48,paid
Hja2UfrujbS1,1,credit_card,1,472.02,paid
4DXN8vliW3Km,1,credit_card,1,587.72,paid
2MSpYzbK3BnX,1,wallet,1,259.32,paid
mdDaeCW7vLYx,1,credit_card,3,50.39,paid
oyc7YDiN4fTU,1,credit_card,10,17.36,paid
IczBed9mV11A,1,credit_card,1,368.45,paid
tsbCh2jP8G1M,1,credit_card,4,551.25,paid
B9jW8RhY42pj,1,credit_card,1,399.32,paid
